0;0;0;1033,000000;6165,000000;2499,000000
32;256;512;6167,000000;9980,000000;2499,000000
32;256;512;1036,000000;5583,000000;2499,000000
0;0;0;5585,000000;9750,000000;2499,000000
1;1;1;1058,000000;7259,000000;2499,000000
32;256;512;7261,000000;10927,000000;2499,000000
0;0;0;10930,000000;15127,000000;2499,000000
1;1;1;1038,000000;6408,000000;2499,000000
0;0;0;6410,000000;10654,000000;2499,000000
32;256;512;10656,000000;14504,000000;2499,000000
1;1;1;1964,000000;1;1;1;1787,000000;
